vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,pit_time,class,group,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,lap_time_seconds,START_UTC_SECONDS,lap,Steering_Angle,accx_can,accy_can,ath,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
72,1,10,0 days 00:02:26.007000,0,,43.523,0,50.455,0,52.029,0,148.4,25:43.795,2025-11-11 10:30:42.170,0:43.523,0:50.455,0:52.029,,,Am,,Toyota Gazoo Racing,GF,43.523,50.455,52.029,17.566,17.566,25.957,43.523,28.459,1:11.982,21.996,1:33.978,32.677,2:06.655,19.352,2:26.007,9,1393.792,1747578543.792,,,,,,,,,,146.007,1747578397.785,10,-6.124893227577791,0.007903904820012204,-0.11913117754728493,79.70513117754729,3.223917022574741,6416.438167938932,7.115491153142161,7.2428233679072616,143.60603053435113,1,0 days 00:02:25.338000,0.669
72,1,11,0 days 00:02:26.500000,0,,43.620,0,50.854,0,52.026,0,147.9,28:10.295,2025-11-11 10:33:08.670,0:43.620,0:50.854,0:52.026,,,Am,,Toyota Gazoo Racing,GF,43.62,50.854,52.026,17.657,17.657,25.963,43.620,28.760,1:12.380,22.094,1:34.474,32.67,2:07.144,19.356,2:26.500,10,1540.292,1747578690.292,,,,,,,,,,146.5,1747578543.792,11,-7.350226791654068,0.006140308436649533,-0.11917992137889326,79.08213184154823,3.234351375869368,6438.223564954683,6.3967795585122476,6.52040671303296,144.40880664652568,1,0 days 00:02:25.338000,1.162
72,1,12,0 days 00:02:26.049000,0,,43.623,0,50.315,0,52.111,0,148.4,30:36.344,2025-11-11 10:35:34.719,0:43.623,0:50.315,0:52.111,,,Am,,Toyota Gazoo Racing,GF,43.623,50.315,52.111,17.684,17.684,25.939,43.623,28.350,1:11.973,21.965,1:33.938,32.785,2:06.723,19.326,2:26.049,11,1686.341,1747578836.341,,,,,,,,,,146.049,1747578690.292,12,-6.191772534785239,0.010328796128251664,-0.1149216575922565,79.91444343617665,3.2307924984875984,6433.476550680787,6.592707199032064,6.721934361766485,143.904447806354,1,0 days 00:02:25.338000,0.711
72,1,13,0 days 00:02:26.173000,0,,43.566,0,50.585,0,52.022,0,148.2,33:02.517,2025-11-11 10:38:00.892,0:43.566,0:50.585,0:52.022,,,Am,,Toyota Gazoo Racing,GF,43.566,50.585,52.022,17.697,17.697,25.869,43.566,28.565,1:12.131,22.02,1:34.151,32.715,2:06.866,19.307,2:26.173,12,1832.514,1747578982.514,,,,,,,,,,146.173,1747578836.3409998,13,-6.671329305135952,0.0058205438066465266,-0.12053746223564954,79.15960120845921,3.2444108761329304,6423.083081570997,6.873447129909366,7.000433534743203,144.284335347432,1,0 days 00:02:25.338000,0.835
72,1,14,0 days 00:02:26.289000,0,,43.691,0,50.583,0,52.015,0,148.1,35:28.806,2025-11-11 10:40:27.181,0:43.691,0:50.583,0:52.015,,,Am,,Toyota Gazoo Racing,GF,43.691,50.583,52.015,17.694,17.694,25.997,43.691,28.612,1:12.303,21.971,1:34.274,32.671,2:06.945,19.344,2:26.289,13,1978.803,1747579128.803,,,,,,,,,,146.289,1747578982.514,14,-7.488530033202536,0.0076549954723815275,-0.1196121340175068,78.88622396619378,3.2447932387564142,6417.743202416918,6.957719589495925,7.088972230606701,144.10809667673715,1,0 days 00:02:25.338000,0.951
72,1,15,0 days 00:02:26.170000,0,,43.667,0,50.495,0,52.008,0,148.2,37:54.976,2025-11-11 10:42:53.351,0:43.667,0:50.495,0:52.008,,,Am,,Toyota Gazoo Racing,GF,43.667,50.495,52.008,17.745,17.745,25.922,43.667,28.499,1:12.166,21.996,1:34.162,32.725,2:06.887,19.283,2:26.170,14,2124.973,1747579274.973,,,,,,,,,,146.17000000000002,1747579128.803,15,-7.172271476612656,0.01405778049526139,-0.11466187710180374,79.21920513604402,3.2317334148578416,6405.313455657492,6.407619993885662,6.528904004891471,143.78675840978593,1,0 days 00:02:25.338000,0.832
72,1,16,0 days 00:02:26.908000,0,,43.775,0,50.871,0,52.262,0,147.5,40:21.884,2025-11-11 10:45:20.259,0:43.775,0:50.871,0:52.262,,,Am,,Toyota Gazoo Racing,FF,43.775,50.871,52.262,17.698,17.698,26.077,43.775,28.656,1:12.431,22.215,1:34.646,32.867,2:07.513,19.395,2:26.908,15,2271.881,1747579421.881,,,,,,,,,,146.90800000000002,1747579274.973,16,-7.32276299879081,0.0049099153567110036,-0.11894800483675938,79.28191051995164,3.2515114873035067,6406.453857791225,7.153476420798065,7.283665356711004,144.14036308623298,1,0 days 00:02:25.338000,1.57
88,1,1,0 days 00:02:39.074000,0,,49.409,0,52.072,0,57.593,0,136.2,2:39.074,2025-11-11 10:07:37.449,0:49.409,0:52.072,0:57.593,,,Am,,Toyota Gazoo Racing,FCY,49.409,52.072,57.593,21.855,21.855,27.554,49.409,29.379,1:18.788,22.693,1:41.481,34.017,2:15.498,23.576,2:39.074,0,9.071,1747577159.071,,,,,,,,,,159.074,1747576999.9970002,1,-1.8858226954526738,-0.0018061062415436204,-0.015346843931996002,15.388592858403436,0.6855697393964351,1556.4468961459252,0.8278728160480029,0.857513971410083,28.152786113562815,1,0 days 00:02:27.152000,11.922
88,1,2,0 days 00:03:41.219000,0,,1:05.478,0,1:16.715,0,1:19.026,0,97.9,6:20.293,2025-11-11 10:11:18.668,1:05.478,1:16.715,1:19.026,,,Am,,Toyota Gazoo Racing,GF,65.478,76.715,79.026,28.725,28.725,36.753,1:05.478,42.370,1:47.848,34.345,2:22.193,54.737,3:16.930,24.289,3:41.219,1,230.29,1747577380.29,,,,,,,,,,221.219,1747577159.0709999,2,-3.234634007405298,-8.829393335232078e-05,-0.10700284819139846,73.72238963258332,3.0555397322700086,6160.438746438746,6.467472230133866,6.5860225007120485,134.30723646723646,1,0 days 00:02:27.152000,74.067
88,1,3,0 days 00:02:27.976000,0,,43.871,0,51.580,0,52.525,0,146.4,8:48.269,2025-11-11 10:13:46.644,0:43.871,0:51.580,0:52.525,,,Am,,Toyota Gazoo Racing,GF,43.871,51.58,52.525,17.801,17.801,26.07,43.871,28.726,1:12.597,22.854,1:35.451,33.173,2:08.624,19.352,2:27.976,2,378.266,1747577528.266,,,,,,,,,,147.976,1747577380.29,3,-2.3249139153331986,0.006742353656066437,-0.06876159611099858,33.23314360947944,2.2147052866113026,5199.644736842105,2.4983340085071903,2.5819161434069273,96.11721659919029,0,0 days 00:02:27.152000,0.824
88,1,4,0 days 00:02:27.164000,0,,43.448,2,51.444,0,52.272,2,147.2,11:15.433,2025-11-11 10:16:13.808,0:43.448,0:51.444,0:52.272,,,Am,,Toyota Gazoo Racing,GF,43.448,51.444,52.272,17.639,17.639,25.809,43.448,29.378,1:12.826,22.066,1:34.892,32.818,2:07.710,19.454,2:27.164,3,525.43,1747577675.43,,,,,,,,,,147.164,1747577528.266,4,-3.9292549969715327,0.010905511811023623,-0.11814021804966686,80.64060569351909,3.289521502119927,6274.615151515151,7.384603270745003,7.49104633555421,142.495,1,0 days 00:02:27.152000,0.012
88,1,5,0 days 00:02:27.937000,0,,44.080,0,51.253,0,52.604,0,146.5,13:43.370,2025-11-11 10:18:41.745,0:44.080,0:51.253,0:52.604,,,Am,,Toyota Gazoo Racing,GF,44.08,51.253,52.604,17.666,17.666,26.414,44.080,28.995,1:13.075,22.258,1:35.333,32.99,2:08.323,19.614,2:27.937,4,673.367,1747577823.367,,,,,,,,,,147.937,1747577675.43,5,-3.168893011750155,0.012975262832405689,-0.11020222634508349,81.58686456400741,3.2863327149041437,6289.354938271605,7.382422696351268,7.487713358070501,142.50753086419755,1,0 days 00:02:27.152000,0.785
88,1,6,0 days 00:02:27.931000,0,,43.631,0,51.400,0,52.900,0,146.5,16:11.301,2025-11-11 10:21:09.676,0:43.631,0:51.400,0:52.900,,,Am,,Toyota Gazoo Racing,GF,43.631,51.4,52.9,17.684,17.684,25.947,43.631,29.040,1:12.671,22.36,1:35.031,33.283,2:08.314,19.617,2:27.931,5,821.298,1747577971.298,,,,,,,,,,147.931,1747577823.367,6,-2.750877723970944,0.009585048426150123,-0.11412863196125908,80.62750605326877,3.289648910411622,6266.251134644478,7.5028389830508475,7.620175544794189,142.35213313161876,1,0 days 00:02:27.152000,0.779
88,1,7,0 days 00:02:27.164000,0,,43.753,0,50.923,0,52.488,0,147.2,18:38.465,2025-11-11 10:23:36.840,0:43.753,0:50.923,0:52.488,,,Am,,Toyota Gazoo Racing,GF,43.753,50.923,52.488,17.743,17.743,26.01,43.753,28.793,1:12.546,22.13,1:34.676,32.969,2:07.645,19.519,2:27.164,6,968.462,1747578118.462,,,,,,,,,,147.164,1747577971.2979999,7,-1.4380576631259485,0.011259484066767831,-0.11392048558421851,80.51171471927164,3.3025796661608497,6252.594840667678,7.416732928679819,7.535713201820941,142.2125948406677,1,0 days 00:02:27.152000,0.012
88,1,8,0 days 00:02:27.152000,2,,43.660,0,51.047,0,52.445,0,147.3,21:05.617,2025-11-11 10:26:03.992,0:43.660,0:51.047,0:52.445,,,Am,,Toyota Gazoo Racing,GF,43.66,51.047,52.445,17.566,17.566,26.094,43.660,28.785,1:12.445,22.262,1:34.707,32.916,2:07.623,19.529,2:27.152,7,1115.614,1747578265.614,,,,,,,,,,147.152,1747578118.4620001,8,-3.950912408759124,0.009135644768856447,-0.12040723844282239,80.82538017031631,3.291970802919708,6299.62100456621,7.889855535279806,8.014090632603407,142.9985388127854,1,0 days 00:02:27.152000,0.0
88,1,9,0 days 00:02:28.177000,0,,43.801,0,51.095,0,53.281,0,146.2,23:33.794,2025-11-11 10:28:32.169,0:43.801,0:51.095,0:53.281,,,Am,,Toyota Gazoo Racing,GF,43.801,51.095,53.281,17.573,17.573,26.228,43.801,28.785,1:12.586,22.31,1:34.896,33.046,2:07.942,20.235,2:28.177,8,1263.791,1747578413.791,,,,,,,,,,148.177,1747578265.6139998,9,-2.9370844769746878,0.00990698383653553,-0.11760140286672767,81.37087221713938,3.2979566941140592,6307.670731707317,7.907297956694115,8.033777066178713,143.00760670731708,1,0 days 00:02:27.152000,1.025
88,1,10,0 days 00:02:28.255000,0,,44.580,0,50.916,2,52.759,0,146.2,26:02.049,2025-11-11 10:31:00.424,0:44.580,0:50.916,0:52.759,,,Am,,Toyota Gazoo Racing,GF,44.58,50.916,52.759,17.934,17.934,26.646,44.580,28.776,1:13.356,22.14,1:35.496,33.264,2:08.760,19.495,2:28.255,9,1412.046,1747578562.046,,,,,,,,,,148.255,1747578413.791,10,-2.960463715748269,0.010568503462812406,-0.11450587172538391,79.10863595302621,3.2529358626919604,6293.643072289156,7.810042155977116,7.937636254140319,141.8190813253012,1,0 days 00:02:27.152000,1.103
88,1,11,0 days 00:02:28.865000,0,,44.813,0,51.294,0,52.758,0,145.6,28:30.914,2025-11-11 10:33:29.289,0:44.813,0:51.294,0:52.758,,,Am,,Toyota Gazoo Racing,GF,44.813,51.294,52.758,18.174,18.174,26.639,44.813,28.949,1:13.762,22.345,1:36.107,33.31,2:09.417,19.448,2:28.865,10,1560.911,1747578710.911,,,,,,,,,,148.865,1747578562.046,11,-2.9713940127003324,0.008011793166011492,-0.11707983066223163,79.56218627154522,3.2413063199274266,6288.046898638427,7.240630480798306,7.353856970063502,141.33313161875944,1,0 days 00:02:27.152000,1.713
88,1,12,0 days 00:02:27.464000,0,,43.882,0,50.933,0,52.649,0,146.9,30:58.378,2025-11-11 10:35:56.753,0:43.882,0:50.933,0:52.649,,,Am,,Toyota Gazoo Racing,GF,43.882,50.933,52.649,17.780,17.780,26.102,43.882,28.836,1:12.718,22.097,1:34.815,33.138,2:07.953,19.511,2:27.464,11,1708.375,1747578858.375,,,,,,,,,,147.464,1747578710.911,12,-3.164824271553019,0.005344547912285972,-0.12270381495944728,78.90106037849205,3.2325022529288074,6280.584707646177,7.302397116251127,7.422296485431061,141.2538530734633,1,0 days 00:02:27.152000,0.312
88,1,13,0 days 00:02:29.116000,0,,44.132,0,52.065,0,52.919,0,145.3,33:27.494,2025-11-11 10:38:25.869,0:44.132,0:52.065,0:52.919,,,Am,,Toyota Gazoo Racing,GF,44.132,52.065,52.919,18.257,18.257,25.875,44.132,29.593,1:13.725,22.472,1:36.197,33.224,2:09.421,19.695,2:29.116,12,1857.491,1747579007.491,,,,,,,,,,149.11599999999999,1747578858.375,13,-3.509981905910736,0.0073335343787696025,-0.1183226779252111,80.48772014475273,3.2689987937273823,6323.911144578313,7.380232207478891,7.49922798552473,142.75846385542167,1,0 days 00:02:27.152000,1.964
88,1,14,0 days 00:02:32.725000,0,,44.002,0,55.275,0,53.448,0,141.9,36:00.219,2025-11-11 10:40:58.594,0:44.002,0:55.275,0:53.448,,,Am,,Toyota Gazoo Racing,GF,44.002,55.275,53.448,17.701,17.701,26.301,44.002,32.626,1:16.628,22.649,1:39.277,33.413,2:12.690,20.035,2:32.725,13,2010.216,1747579160.216,,,,,,,,,,152.725,1747579007.4910002,14,-3.4794020926756355,0.006653811659192827,-0.11185142002989537,80.73377877428999,3.25440956651719,6265.884730538922,7.928104633781764,8.054862481315396,141.091751497006,1,0 days 00:02:27.152000,5.573
88,1,15,0 days 00:02:28.358000,0,,44.341,0,51.353,0,52.664,0,146.1,38:28.577,2025-11-11 10:43:26.952,0:44.341,0:51.353,0:52.664,,,Am,,Toyota Gazoo Racing,GF,44.341,51.353,52.664,18.194,18.194,26.147,44.341,29.164,1:13.505,22.189,1:35.694,33.148,2:08.842,19.516,2:28.358,14,2158.574,1747579308.574,,,,,,,,,,148.358,1747579160.2159998,15,-3.2132784958871916,0.011606639247943596,-0.09412220916568742,79.02649529964748,3.1642185663924796,6169.073529411765,7.213770564042303,7.328678025851938,137.59241176470587,1,0 days 00:02:27.152000,1.206
88,1,16,0 days 00:02:29.252000,0,,44.268,0,51.715,0,53.269,0,145.2,40:57.829,2025-11-11 10:45:56.204,0:44.268,0:51.715,0:53.269,,,Am,,Toyota Gazoo Racing,FF,44.268,51.715,53.269,18.091,18.091,26.177,44.268,29.208,1:13.476,22.507,1:35.983,33.395,2:09.378,19.874,2:29.252,15,2307.826,1747579457.826,,,,,,,,,,149.252,1747579308.574,16,-4.036922615476905,0.008317036592681463,-0.1178263347330534,79.64805938812238,3.2225554889022194,6353.523952095808,7.0065671865626875,7.120728854229155,141.90293413173654,1,0 days 00:02:27.152000,2.1
98,1,1,0 days 00:02:34.914000,0,,47.888,0,51.594,0,55.432,0,139.9,2:34.914,2025-11-11 10:07:33.289,0:47.888,0:51.594,0:55.432,,,Am,,Toyota Gazoo Racing,FCY,47.888,51.594,55.432,20.931,20.931,26.957,47.888,29.364,1:17.252,22.23,1:39.482,33.079,2:12.561,22.353,2:34.914,0,4.911,1747577154.911,,,,,,,,,,154.914,1747576999.997,1,2.3414865882625575,-0.0034020045188575404,0.0010601355657262033,15.143891431550895,0.7534325937083599,1447.2546349942063,0.72714269161694,0.7526102195701292,27.442410196987254,1,0 days 00:02:26.075000,8.839
98,1,2,0 days 00:03:42.573000,0,,1:04.428,0,1:17.116,0,1:21.029,0,97.4,6:17.487,2025-11-11 10:11:15.862,1:04.428,1:17.116,1:21.029,,,Am,,Toyota Gazoo Racing,GF,64.428,77.116,81.029,27.502,27.502,36.926,1:04.428,42.059,1:46.487,35.057,2:21.544,56.103,3:17.647,24.926,3:42.573,1,227.484,1747577377.484,,,,,,,,,,222.573,1747577154.911,2,-1.9381425233644862,0.004657126168224299,-0.0920356308411215,71.83885806074767,3.2178738317757007,6134.851094890511,6.5758761682242985,6.681317172897197,137.63328467153286,1,0 days 00:02:26.075000,76.498
98,1,3,0 days 00:02:27.408000,0,,44.391,0,51.043,0,51.974,0,147.0,8:44.895,2025-11-11 10:13:43.270,0:44.391,0:51.043,0:51.974,,,Am,,Toyota Gazoo Racing,GF,44.391,51.043,51.974,17.928,17.928,26.463,44.391,29.105,1:13.496,21.938,1:35.434,32.689,2:08.123,19.285,2:27.408,2,374.892,1747577524.892,1747577526.0,2025-05-18 14:12:06,29.68,38.9,62.21,1013.5,6.48,237.0,0.0,147.40800000000002,1747577377.484,3,-0.6668008858465875,0.0005166096235151999,-0.04824461445540568,27.349464465472117,3.0459029595329175,4389.565961732125,1.3484759412119993,1.4079857056573384,95.487361530715,0,0 days 00:02:26.075000,1.333
98,1,4,0 days 00:02:26.475000,0,,43.456,0,50.649,0,52.370,0,147.9,11:11.370,2025-11-11 10:16:09.745,0:43.456,0:50.649,0:52.370,,,Am,,Toyota Gazoo Racing,GF,43.456,50.649,52.37,17.671,17.671,25.785,43.456,28.675,1:12.131,21.974,1:34.105,32.922,2:07.027,19.448,2:26.475,3,521.367,1747577671.367,,,,,,,,,,146.475,1747577524.8920002,4,-1.9847226432252199,0.009045468323734466,-0.10346559563504093,78.52930281903608,3.2628069111852076,6358.121396054628,6.8947559866626245,6.998299484692331,143.34380880121398,1,0 days 00:02:26.075000,0.4
98,1,5,0 days 00:02:26.814000,0,,43.617,0,50.886,0,52.311,0,147.6,13:38.184,2025-11-11 10:18:36.559,0:43.617,0:50.886,0:52.311,,,Am,,Toyota Gazoo Racing,GF,43.617,50.886,52.311,17.660,17.660,25.957,43.617,28.839,1:12.456,22.047,1:34.503,32.861,2:07.364,19.45,2:26.814,4,668.181,1747577818.181,,,,,,,,,,146.814,1747577671.367,5,-0.1634213759213759,0.009067874692874693,-0.09144717444717446,81.34095823095824,3.296990171990172,6354.783410138249,8.327725737100737,8.44846898034398,144.42089093701998,1,0 days 00:02:26.075000,0.739
98,1,6,0 days 00:02:27.060000,0,,43.671,0,51.531,0,51.858,2,147.3,16:05.244,2025-11-11 10:21:03.619,0:43.671,0:51.531,0:51.858,,,Am,,Toyota Gazoo Racing,GF,43.671,51.531,51.858,17.648,17.648,26.023,43.671,28.920,1:12.591,22.611,1:35.202,32.579,2:07.781,19.279,2:27.060,5,815.241,1747577965.241,1747577965.0,2025-05-18 14:19:25,29.88,37.9,61.8,1013.5,1.44,231.0,0.0,147.06,1747577818.181,6,-1.8901937046004844,0.004830811138014529,-0.10524485472154964,79.28076876513317,3.275726392251816,6344.406959152799,7.637605932203391,7.765534200968523,143.51453857791225,1,0 days 00:02:26.075000,0.985
98,1,7,0 days 00:02:26.374000,0,,43.735,0,50.665,0,51.974,0,148.0,18:31.618,2025-11-11 10:23:29.993,0:43.735,0:50.665,0:51.974,,,Am,,Toyota Gazoo Racing,GF,43.735,50.665,51.974,17.637,17.637,26.098,43.735,28.628,1:12.363,22.037,1:34.400,32.647,2:07.047,19.327,2:26.374,6,961.615,1747578111.615,,,,,,,,,,146.374,1747577965.241,7,-0.3538554581191412,0.0067072875718173575,-0.10169882068339885,79.65672512851526,3.2899909283338373,6328.800604229607,8.192889325672816,8.32438917447838,143.2728247734139,1,0 days 00:02:26.075000,0.299
98,1,8,0 days 00:02:26.115000,0,,43.425,2,50.650,0,52.040,0,148.3,20:57.733,2025-11-11 10:25:56.108,0:43.425,0:50.650,0:52.040,,,Am,,Toyota Gazoo Racing,GF,43.425,50.65,52.04,17.517,17.517,25.908,43.425,28.526,1:11.951,22.124,1:34.075,32.701,2:06.776,19.339,2:26.115,7,1107.73,1747578257.73,,,,,,,,,,146.115,1747578111.615,8,-1.1068839476088943,0.004877551020408164,-0.1053990252817545,79.23412123058178,3.2884556807797747,6348.490106544901,8.801850441669206,8.94176667681998,143.73240487062407,1,0 days 00:02:26.075000,0.04
98,1,9,0 days 00:02:26.075000,2,,43.546,0,50.420,2,52.109,0,148.3,23:23.808,2025-11-11 10:28:22.183,0:43.546,0:50.420,0:52.109,,,Am,,Toyota Gazoo Racing,GF,43.546,50.42,52.109,17.561,17.561,25.985,43.546,28.480,1:12.026,21.94,1:33.966,32.665,2:06.631,19.444,2:26.075,8,1253.805,1747578403.805,1747578404.0,2025-05-18 14:26:44,30.35,38.2,60.74,1013.4,2.16,297.0,0.0,146.075,1747578257.73,9,-1.5288596759400794,0.012380617548150412,-0.10355273616631,81.09061754815042,3.2876796086823603,6353.304281345566,7.93584377866096,8.063538673188628,143.7957645259939,1,0 days 00:02:26.075000,0.0
98,1,10,0 days 00:02:26.086000,0,,43.655,0,50.492,0,51.939,0,148.3,25:49.894,2025-11-11 10:30:48.269,0:43.655,0:50.492,0:51.939,,,Am,,Toyota Gazoo Racing,GF,43.655,50.492,51.939,17.689,17.689,25.966,43.655,28.469,1:12.124,22.023,1:34.147,32.656,2:06.803,19.283,2:26.086,9,1399.891,1747578549.891,,,,,,,,,,146.086,1747578403.805,10,-0.6688112745098039,0.007763480392156864,-0.10437254901960785,81.65757352941176,3.2849264705882355,6349.891271056662,9.008895526960785,9.150755208333335,143.6823889739663,1,0 days 00:02:26.075000,0.011
98,1,11,0 days 00:02:26.187000,0,,43.431,0,50.434,0,52.322,0,148.2,28:16.081,2025-11-11 10:33:14.456,0:43.431,0:50.434,0:52.322,,,Am,,Toyota Gazoo Racing,GF,43.431,50.434,52.322,17.604,17.604,25.827,43.431,28.467,1:11.898,21.967,1:33.865,32.69,2:06.555,19.632,2:26.187,10,1546.078,1747578696.078,,,,,,,,,,146.187,1747578549.891,11,-0.514954128440367,0.01462415902140673,-0.10898012232415902,80.05522018348624,3.2837920489296635,6364.397553516819,8.01199388379205,8.14602140672783,143.80558103975537,1,0 days 00:02:26.075000,0.112
98,1,12,0 days 00:02:26.629000,0,,43.710,0,50.718,0,52.201,0,147.8,30:42.710,2025-11-11 10:35:41.085,0:43.710,0:50.718,0:52.201,,,Am,,Toyota Gazoo Racing,GF,43.71,50.718,52.201,17.758,17.758,25.952,43.710,28.679,1:12.389,22.039,1:34.428,32.868,2:07.296,19.333,2:26.629,11,1692.707,1747578842.707,1747578842.0,2025-05-18 14:34:02,30.18,39.0,60.76,1013.4,3.6,259.0,0.0,146.629,1747578696.078,12,-1.2864443084455326,0.010436352509179927,-0.10124816401468789,78.92101285189719,3.2974296205630353,6343.40366972477,8.031780905752754,8.152480110159118,143.79318042813458,1,0 days 00:02:26.075000,0.554
98,1,13,0 days 00:02:26.230000,0,,43.634,0,50.544,0,52.052,0,148.2,33:08.940,2025-11-11 10:38:07.315,0:43.634,0:50.544,0:52.052,,,Am,,Toyota Gazoo Racing,GF,43.634,50.544,52.052,17.659,17.659,25.975,43.634,28.544,1:12.178,22.0,1:34.178,32.746,2:06.924,19.306,2:26.230,12,1838.937,1747578988.937,,,,,,,,,,146.23,1747578842.707,13,-0.7546974764366068,0.0069379750684098514,-0.10586348434174521,80.35181210094254,3.2696868349042263,6355.743161094225,8.24128610519915,8.372412587412589,143.47670212765956,1,0 days 00:02:26.075000,0.155
98,1,14,0 days 00:02:26.396000,0,,43.738,0,50.637,0,52.021,0,148.0,35:35.336,2025-11-11 10:40:33.711,0:43.738,0:50.637,0:52.021,,,Am,,Toyota Gazoo Racing,GF,43.738,50.637,52.021,17.672,17.672,26.066,43.738,28.561,1:12.299,22.076,1:34.375,32.664,2:07.039,19.357,2:26.396,13,1985.333,1747579135.333,,,,,,,,,,146.39600000000002,1747578988.937,14,-0.4644491913335368,0.012008239243210253,-0.10600915471467806,81.93363137015564,3.2752517546536466,6372.729357798165,8.659806225205982,8.79604211168752,143.7076605504587,1,0 days 00:02:26.075000,0.321
98,1,15,0 days 00:02:26.341000,0,,43.510,0,50.612,0,52.219,0,148.1,38:01.677,2025-11-11 10:43:00.052,0:43.510,0:50.612,0:52.219,,,Am,,Toyota Gazoo Racing,GF,43.51,50.612,52.219,17.585,17.585,25.925,43.510,28.596,1:12.106,22.016,1:34.122,32.78,2:06.902,19.439,2:26.341,14,2131.674,1747579281.674,1747579281.0,2025-05-18 14:41:21,30.31,39.7,60.33,1013.3,5.04,358.0,0.0,146.341,1747579135.333,15,-0.23405752753977965,0.008161566707466341,-0.10284455324357406,80.29498776009792,3.303549571603427,6343.099236641221,8.826008261933906,8.95686811505508,143.86674809160306,1,0 days 00:02:26.075000,0.266
98,1,16,0 days 00:02:26.526000,0,,43.637,0,50.815,0,52.074,0,147.9,40:28.203,2025-11-11 10:45:26.578,0:43.637,0:50.815,0:52.074,,,Am,,Toyota Gazoo Racing,FF,43.637,50.815,52.074,17.685,17.685,25.952,43.637,28.899,1:12.536,21.916,1:34.452,32.703,2:07.155,19.371,2:26.526,15,2278.2,1747579428.2,,,,,,,,,,146.526,1747579281.674,16,-1.9860955927995037,0.006463376784605835,-0.10351769087523277,79.65368715083798,3.282433271260087,6368.4503105590065,8.758887337057729,8.895535381750467,144.04400621118012,1,0 days 00:02:26.075000,0.451
113,1,1,0 days 00:02:37.136000,0,,48.215,0,52.906,0,56.015,0,137.9,2:37.136,2025-11-11 10:07:35.511,0:48.215,0:52.906,0:56.015,,,Am,,Toyota Gazoo Racing,FCY,48.215,52.906,56.015,21.255,21.255,26.96,48.215,29.877,1:18.092,23.029,1:41.121,33.773,2:14.894,22.242,2:37.136,0,7.133,1747577157.133,,,,,,,,,,157.136,1747576999.997,1,-3.1777969812190348,-0.004649671621154511,-0.01243899066712755,15.764302915082384,0.5665975342781426,1673.5309709017574,3.7044596151630373,3.8264019472289434,27.600299625468164,1,0 days 00:02:26.076000,11.06
113,1,2,0 days 00:03:41.443000,0,,1:05.004,0,1:16.841,0,1:19.598,0,97.9,6:18.579,2025-11-11 10:11:16.954,1:05.004,1:16.841,1:19.598,,,Am,,Toyota Gazoo Racing,GF,65.004,76.841,79.598,27.622,27.622,37.382,1:05.004,42.233,1:47.237,34.608,2:21.845,55.29,3:17.135,24.308,3:41.443,1,228.576,1747577378.576,,,,,,,,,,221.44299999999998,1747577157.133,2,-6.899630366789878,0.0033508672163775955,-0.104063974978675,72.41847313050896,3.0679556440147855,6184.384068278805,5.3108771680409435,5.406010804663064,135.4231294452347,1,0 days 00:02:26.076000,75.367
113,1,3,0 days 00:02:27.899000,0,,43.922,0,51.678,0,52.299,0,146.5,8:46.478,2025-11-11 10:13:44.853,0:43.922,0:51.678,0:52.299,,,Am,,Toyota Gazoo Racing,GF,43.922,51.678,52.299,17.539,17.539,26.383,43.922,29.379,1:13.301,22.299,1:35.600,32.939,2:08.539,19.36,2:27.899,2,376.475,1747577526.475,1747577526.0,2025-05-18 14:12:06,29.68,38.9,62.21,1013.5,6.48,237.0,0.0,147.899,1747577378.576,3,-5.58018,0.0005262000000000002,-0.061452200000000005,25.652232,2.113,5289.058,1.0919590000000001,1.11993,95.70355,0,0 days 00:02:26.076000,1.823
113,1,4,0 days 00:02:26.916000,0,,44.036,0,50.593,0,52.287,0,147.5,11:13.394,2025-11-11 10:16:11.769,0:44.036,0:50.593,0:52.287,,,Am,,Toyota Gazoo Racing,GF,44.036,50.593,52.287,17.873,17.873,26.163,44.036,28.604,1:12.640,21.989,1:34.629,32.899,2:07.528,19.388,2:26.916,3,523.391,1747577673.391,,,,,,,,,,146.916,1747577526.4750001,4,-6.3139736684619985,0.004987133453022143,-0.10675433871932975,80.63538300418911,3.1918013165769,6378.394618834081,6.051581388390186,6.147280071813285,142.67055306427505,1,0 days 00:02:26.076000,0.84
