vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
11,1,2,0 days 00:01:43.965000,0,,35.801,0,35.056,0,33.108,0,135.9,3:32.938,2025-11-10 08:52:55.254,0:35.801,0:35.056,0:33.108,216.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.801,35.056,33.108,25.118,25.118,10.683,35.801,19.658,55.459,15.398,1:10.857,13.131,1:23.988,19.977,1:43.965,,1,109.499,1760791903.499,,,,,,,,,,,103.965,1760791799.5340002,2,1939.9170579029733,-4.947235238987816,39.79408365098881,-86.23590710922093,-0.0026672914714151834,-0.1502174320524836,35.41441112152452,2.400499843798813,5353.048513302035,2.782605435801312,2.8203405185879413,102.1353364632238,1,0 days 00:01:41.713000,2.252
11,1,3,0 days 00:01:42.505000,0,,35.038,0,34.448,0,33.019,0,137.9,5:15.443,2025-11-10 08:54:37.759,0:35.038,0:34.448,0:33.019,216.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.038,34.448,33.019,24.664,24.664,10.374,35.038,19.167,54.205,15.281,1:09.486,13.129,1:22.615,19.89,1:42.505,,2,212.004,1760792006.004,,,,,,,,,,,102.505,1760791903.4989998,3,1974.6,-7.03163430420712,39.79402247215938,-86.23582698612151,0.0070517799352750815,-0.22486650485436893,72.2373503236246,2.84668284789644,6295.818181818182,5.914739077669903,5.98548139158576,131.81935222672064,1,0 days 00:01:41.713000,0.792
11,1,4,0 days 00:01:43.047000,0,,35.045,0,34.314,0,33.688,0,137.1,6:58.490,2025-11-10 08:56:20.806,0:35.045,0:34.314,0:33.688,215.1,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.045,34.314,33.688,24.551,24.551,10.494,35.045,19.184,54.229,15.13,1:09.359,13.662,1:23.021,20.026,1:43.047,,3,315.051,1760792109.051,1760792108.0,2025-10-18 12:55:08,16.84,16.9,75.94,984.4,7.2,177.0,0.0,,103.047,1760792006.0040002,4,2005.7747368421053,-6.336551433389545,39.793903627443875,-86.2357303818804,0.012552698145025295,-0.235004215851602,71.98451939291736,2.9363406408094437,6310.248421052632,5.736717959527825,5.80897976391231,134.39844537815128,1,0 days 00:01:41.713000,1.334
11,1,5,0 days 00:01:42.795000,0,,34.776,0,34.452,0,33.567,0,137.5,8:41.285,2025-11-10 08:58:03.601,0:34.776,0:34.452,0:33.567,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.776,34.452,33.567,24.381,24.381,10.395,34.776,19.208,53.984,15.244,1:09.228,13.601,1:22.829,19.966,1:42.795,,4,417.846,1760792211.846,,,,,,,,,,,102.795,1760792109.0509999,5,1992.9133192389006,-6.4289462547608975,39.79391018273817,-86.23579973373381,-0.0012170969107067277,-0.23182860770207364,72.83422767668219,2.975031739314431,6369.376321353066,8.491000846381718,8.58691705459162,136.54531779661016,1,0 days 00:01:41.713000,1.082
11,1,6,0 days 00:01:43.056000,0,,34.826,0,34.776,0,33.454,0,137.1,10:24.341,2025-11-10 08:59:46.657,0:34.826,0:34.776,0:33.454,216.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.826,34.776,33.454,24.492,24.492,10.334,34.826,19.527,54.353,15.249,1:09.602,13.431,1:23.033,20.023,1:43.056,,5,520.902,1760792314.902,,,,,,,,,,,103.056,1760792211.846,6,2001.2478991596638,-6.0530843474611835,39.793889260622215,-86.23577376928742,-0.00019009651699538376,-0.22942257658413767,72.56086026017624,3.02391942929081,6272.544117647059,7.887790600083927,7.996380612673101,136.01004192872117,1,0 days 00:01:41.713000,1.343
11,1,7,0 days 00:01:42.624000,0,,34.947,0,34.814,0,32.863,2,137.7,12:06.965,2025-11-10 09:01:29.281,0:34.947,0:34.814,0:32.863,216.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.947,34.814,32.863,24.311,24.311,10.636,34.947,19.636,54.583,15.178,1:09.761,12.998,1:22.759,19.865,1:42.624,,6,623.526,1760792417.526,,,,,,,,,,,102.624,1760792314.902,7,3945.2391534391536,-6.057686614506238,39.793854965723,-86.23576891409668,-0.0005895538168746035,-0.2342641150348911,72.34280609008248,2.924296891520406,6400.193650793651,7.640059209135124,7.758290336223303,135.9448625792812,1,0 days 00:01:41.713000,0.911
11,1,8,0 days 00:01:43.317000,0,,35.922,0,34.455,0,32.940,0,136.8,13:50.282,2025-11-10 09:03:12.598,0:35.922,0:34.455,0:32.940,215.1,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.922,34.455,32.94,24.251,24.251,11.671,35.922,19.544,55.466,14.911,1:10.377,13.072,1:23.449,19.868,1:43.317,,7,726.843,1760792520.843,,,,,,,,,,,103.31700000000001,1760792417.526,8,2007.4376321353066,-7.917174280879865,39.793947463511614,-86.23573268367554,-0.0008904399323181047,-0.24173984771573603,73.18383248730964,2.9521996615905244,6405.84355179704,9.20096869712352,9.332324450084602,136.52824152542374,1,0 days 00:01:41.713000,1.604
11,1,9,0 days 00:01:41.713000,2,,34.631,2,34.156,2,32.926,0,138.9,15:31.995,2025-11-10 09:04:54.311,0:34.631,0:34.156,0:32.926,214.3,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.631,34.156,32.926,24.243,24.243,10.388,34.631,19.186,53.817,14.97,1:08.787,13.093,1:21.880,19.833,1:41.713,,8,828.556,1760792622.556,,,,,,,,,,,101.713,1760792520.843,9,2024.362473347548,-7.137111205794631,39.79392172704111,-86.23568348504656,0.019492543672773754,-0.23014358755858544,74.16628461866212,2.875585854282062,6379.784648187633,6.997034512143162,7.120498508734555,134.26019148936172,1,0 days 00:01:41.713000,0.0
11,1,10,0 days 00:01:42.384000,0,,35.056,0,34.274,0,33.054,0,138.0,17:14.379,2025-11-10 09:06:36.695,0:35.056,0:34.274,0:33.054,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.056,34.274,33.054,24.738,24.738,10.318,35.056,19.361,54.417,14.913,1:09.330,13.076,1:22.406,19.978,1:42.384,,9,930.94,1760792724.94,,,,,,,,,,,102.384,1760792622.556,10,1986.8884120171674,-4.695836909871244,39.79391212299658,-86.23582299686808,0.0007605150214592271,-0.2313158798283262,74.25590987124463,2.9626609442060086,6444.894849785408,7.815431330472104,7.947873390557941,137.7504731182796,1,0 days 00:01:41.713000,0.671
11,1,11,0 days 00:01:42.359000,0,,35.079,0,34.18,0,33.100,0,138.0,18:56.738,2025-11-10 09:08:19.054,0:35.079,0:34.180,0:33.100,212.2,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,35.079,34.18,33.1,24.647,24.647,10.432,35.079,19.28,54.359,14.9,1:09.259,12.997,1:22.256,20.103,1:42.359,,10,1033.299,1760792827.299,,,,,,,,,,,102.35900000000001,1760792724.94,11,1994.0336842105264,-5.670075757575757,39.79389565721505,-86.23580084906683,0.0025016835016835022,-0.2419132996632997,74.00126262626263,2.9503367003367003,6409.12,7.075309343434344,7.2071506734006725,137.05581052631578,1,0 days 00:01:41.713000,0.646
11,1,12,0 days 00:02:05.113000,0,,37.364,0,42.116,0,45.633,0,112.9,21:01.851,2025-11-10 09:10:24.167,0:37.364,0:42.116,0:45.633,206.1,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,37.364,42.116,45.633,26.306,26.306,11.058,37.364,24.437,1:01.801,17.679,1:19.480,16.078,1:35.558,29.555,2:05.113,,11,1158.412,1760792952.412,,,,,,,,,,,125.113,1760792827.299,12,1990.7742616033756,-4.128945147679325,39.79392471474434,-86.23577423417619,0.0023033755274261608,-0.24239746835443038,72.14665822784809,2.9219409282700424,6451.126582278481,7.6052805907173,7.728782700421941,136.68620253164556,1,0 days 00:01:41.713000,23.4
11,1,13,0 days 00:02:34.301000,0,,56.384,0,48.47,0,49.447,0,91.6,23:36.152,2025-11-10 09:12:58.468,0:56.384,0:48.470,0:49.447,135.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,56.384,48.47,49.447,45.018,45.018,11.366,56.384,32.077,1:28.461,16.393,1:44.854,20.531,2:05.385,28.916,2:34.301,,12,1312.713,1760793106.713,,,,,,,,,,,154.301,1760792952.412,13,2132.425605536332,-4.858376511226252,39.79361998404863,-86.2359020727286,-0.03713022452504318,-0.15793402417962002,37.002687392055265,3.2960276338514682,4875.2923875432525,3.288200345423143,3.389740932642487,112.31326424870466,0,0 days 00:01:41.713000,52.588
11,1,14,0 days 00:02:25.209000,0,,53.503,0,47.006,0,44.700,0,97.3,26:01.361,2025-11-10 09:15:23.677,0:53.503,0:47.006,0:44.700,144.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FCY,53.503,47.006,44.7,42.579,42.579,10.924,53.503,30.915,1:24.418,16.091,1:40.509,18.772,1:59.281,25.928,2:25.209,,13,1457.922,1760793251.922,,,,,,,,,,,145.209,1760793106.7129998,14,1916.1638655462184,-4.27327344188658,39.79393233588945,-86.23611996804377,-0.011818641212801797,-0.11408534531162269,19.989079169006178,2.8621560920830995,4348.156862745098,1.290540426726558,1.3194876473891073,91.3740308988764,1,0 days 00:01:41.713000,43.496
11,1,15,0 days 00:02:10.856000,0,,49.069,0,39.679,0,42.108,0,108.0,28:12.217,2025-11-10 09:17:34.533,0:49.069,0:39.679,0:42.108,156.1,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,49.069,39.679,42.108,38.227,38.227,10.842,49.069,24.276,1:13.345,15.403,1:28.748,18.041,1:46.789,24.067,2:10.856,,14,1588.778,1760793382.778,,,,,,,,,,,130.856,1760793251.9220002,15,1905.1708766716197,-5.331543026706231,39.793998557523736,-86.23610325255804,-0.015928783382789316,-0.12977566765578635,25.91325222551929,2.7839762611275964,4719.968796433878,1.1034554896142432,1.1576810089020773,97.20393175074183,0,0 days 00:01:41.713000,29.143
11,1,16,0 days 00:01:42.962000,0,,35.252,0,34.545,0,33.165,0,137.2,29:55.179,2025-11-10 09:19:17.495,0:35.252,0:34.545,0:33.165,209.3,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.252,34.545,33.165,24.712,24.712,10.54,35.252,19.368,54.620,15.177,1:09.797,13.253,1:23.050,19.912,1:42.962,,15,1691.74,1760793485.74,1760793487.0,2025-10-18 13:18:07,17.55,17.5,74.86,984.5,4.68,190.0,0.0,,102.962,1760793382.778,16,1903.3927392739274,-5.454079947142385,39.793792652776624,-86.23605190411944,0.006063429137760159,-0.1575130492236538,39.5800925008259,2.6022464486290056,5433.085808580858,2.052897258011232,2.1124231912784937,107.4904958677686,0,0 days 00:01:41.713000,1.249
11,1,17,0 days 00:01:42.950000,0,,34.743,0,34.578,0,33.629,0,137.3,31:38.129,2025-11-10 09:21:00.445,0:34.743,0:34.578,0:33.629,217.3,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.743,34.578,33.629,24.314,24.314,10.429,34.743,19.332,54.075,15.246,1:09.321,13.646,1:22.967,19.983,1:42.950,,16,1794.69,1760793588.69,,,,,,,,,,,102.95,1760793485.74,17,1978.5210970464136,-7.14295358649789,39.79382012926577,-86.2358186778137,0.001270464135021097,-0.2360185654008439,72.88499156118144,2.9274261603375527,6378.489451476793,6.235272151898734,6.335672995780591,135.90552742616035,1,0 days 00:01:41.713000,1.237
11,1,18,0 days 00:01:42.429000,0,,34.682,0,34.351,0,33.396,0,138.0,33:20.558,2025-11-10 09:22:42.874,0:34.682,0:34.351,0:33.396,216.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.682,34.351,33.396,24.322,24.322,10.36,34.682,19.434,54.116,14.917,1:09.033,13.398,1:22.431,19.998,1:42.429,,17,1897.119,1760793691.119,,,,,,,,,,,102.429,1760793588.69,18,2003.1176470588234,-6.603239377366429,39.79382169512475,-86.23577616703224,-0.004060159865376525,-0.2321636516617585,72.92817837610433,2.9503575936053847,6380.052521008403,7.432029869583509,7.546539755994951,136.14567226890756,1,0 days 00:01:41.713000,0.716
11,1,19,0 days 00:01:43.692000,0,,34.816,0,35.282,0,33.594,0,136.3,35:04.250,2025-11-10 09:24:26.566,0:34.816,0:35.282,0:33.594,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.816,35.282,33.594,24.355,24.355,10.461,34.816,19.68,54.496,15.602,1:10.098,13.207,1:23.305,20.387,1:43.692,,18,2000.811,1760793794.811,,,,,,,,,,,103.69200000000001,1760793691.1190002,19,2007.9978991596638,-6.048949579831933,39.79387676174901,-86.23573300337591,-0.0019205882352941175,-0.23683487394957983,71.49063865546219,2.9983193277310924,6383.531512605042,7.893115546218488,8.009924369747898,137.1595588235294,1,0 days 00:01:41.713000,1.979
11,1,20,0 days 00:01:42.692000,0,,34.912,0,34.64,0,33.140,0,137.6,36:46.942,2025-11-10 09:26:09.258,0:34.912,0:34.640,0:33.140,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.912,34.64,33.14,24.328,24.328,10.584,34.912,19.52,54.432,15.12,1:09.552,13.104,1:22.656,20.036,1:42.692,,19,2103.503,1760793897.503,,,,,,,,,,,102.69200000000001,1760793794.811,20,1673.961439588689,-8.260965588084233,39.79468372582042,-86.23533923477777,-0.038239856189008735,-0.23927478171545968,66.5933949666153,2.931176168464304,6308.706940874036,7.854987159732922,8.003222907036466,135.6427763496144,1,0 days 00:01:41.713000,0.979
11,1,21,0 days 00:01:42.352000,0,,34.826,0,34.347,0,33.179,0,138.1,38:29.294,2025-11-10 09:27:51.610,0:34.826,0:34.347,0:33.179,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.826,34.347,33.179,24.418,24.418,10.408,34.826,19.367,54.193,14.98,1:09.173,13.148,1:22.321,20.031,1:42.352,,20,2205.855,1760793999.855,,,,,,,,,,,102.352,1760793897.503,21,3123.010752688172,-11.109806034482759,39.78971973780928,-86.23514450007471,0.05339655172413793,-0.42076077586206895,81.0200646551724,2.7101293103448274,6551.354838709677,4.442424568965517,4.526761853448276,132.3629569892473,1,0 days 00:01:41.713000,0.639
11,1,22,0 days 00:01:42.186000,0,,34.810,0,34.367,0,33.009,0,138.3,40:11.480,2025-11-10 09:29:33.796,0:34.810,0:34.367,0:33.009,213.0,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.81,34.367,33.009,24.365,24.365,10.445,34.810,19.435,54.245,14.932,1:09.177,13.038,1:22.215,19.971,1:42.186,,21,2308.041,1760794102.041,,,,,,,,,,,102.186,1760793999.8549998,22,1995.7299578059071,-5.941536513296749,39.79387274146734,-86.23577303421452,0.0009349936682144372,-0.23953060363022372,71.65710426340227,2.885605740818911,6502.236286919831,6.131196707471507,6.244172646686366,136.9343670886076,1,0 days 00:01:41.713000,0.473
11,1,23,0 days 00:01:44.268000,0,,34.736,0,34.608,0,34.924,0,135.5,41:55.748,2025-11-10 09:31:18.064,0:34.736,0:34.608,0:34.924,214.3,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.736,34.608,34.924,24.418,24.418,10.318,34.736,19.368,54.104,15.24,1:09.344,14.315,1:23.659,20.609,1:44.268,,22,2412.309,1760794206.309,,,,,,,,,,,104.268,1760794102.0410001,23,1990.049356223176,-5.283019674935843,39.79387663163315,-86.23574287081703,0.0024217279726261756,-0.24190675791274593,72.68334046193327,2.8832335329341316,6491.766094420601,6.741343028229256,6.854689905902481,136.59831196581197,1,0 days 00:01:41.713000,2.555
11,1,24,0 days 00:01:43.478000,0,,34.967,0,34.985,0,33.526,0,136.6,43:39.226,2025-11-10 09:33:01.542,0:34.967,0:34.985,0:33.526,211.4,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,34.967,34.985,33.526,24.664,24.664,10.303,34.967,19.645,54.612,15.34,1:09.952,13.324,1:23.276,20.202,1:43.478,,23,2515.787,1760794309.787,,,,,,,,,,,103.47800000000001,1760794206.309,24,2007.123430962343,-5.531116687578419,39.79378190433466,-86.23575231790642,-0.00594939355918026,-0.2238042659974906,67.0101505646173,2.920953575909661,6303.539748953975,6.628030112923463,6.748943956503555,134.174769874477,1,0 days 00:01:41.713000,1.765
11,1,25,0 days 00:01:43.355000,0,,35.263,0,34.709,0,33.383,0,136.7,45:22.581,2025-11-10 09:34:44.897,0:35.263,0:34.709,0:33.383,210.1,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,GF,35.263,34.709,33.383,24.715,24.715,10.548,35.263,19.47,54.733,15.239,1:09.972,13.183,1:23.155,20.2,1:43.355,,24,2619.142,1760794413.142,,,,,,,,,,,103.35499999999999,1760794309.787,25,2007.7020833333333,-6.773352793994996,39.79385282120374,-86.23573024199345,-0.002128440366972478,-0.23277105921601338,70.92749791492912,2.8261050875729774,6511.675,5.616405337781484,5.727012093411176,135.52395833333333,1,0 days 00:01:41.713000,1.642
11,1,26,0 days 00:01:42.805000,0,,34.642,0,34.663,0,33.500,0,137.5,47:05.386,2025-11-10 09:36:27.702,0:34.642,0:34.663,0:33.500,212.2,Farran Davis,,Am,Legends,RVA Graphics Motorsports by Speed Syndicate,Toyota Gazoo Racing,FF,34.642,34.663,33.5,24.318,24.318,10.324,34.642,19.36,54.002,15.303,1:09.305,13.397,1:22.702,20.103,1:42.805,,25,2721.947,1760794515.947,,,,,,,,,,,102.805,1760794413.142,26,2000.86875,-6.227481234361968,39.793907577540104,-86.23574943001614,-0.004489574645537949,-0.23430358632193496,72.43841951626355,2.9341117597998334,6367.6625,5.633736447039199,5.743999165971643,135.72947807933193,1,0 days 00:01:41.713000,1.092
13,1,1,0 days 00:01:44.779000,0,,37.551,0,34.566,0,32.662,0,134.9,1:44.779,2025-11-10 08:51:07.095,0:37.551,0:34.566,0:32.662,195.3,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,37.551,34.566,32.662,26.899,26.899,10.652,37.551,19.828,57.379,14.738,1:12.117,12.881,1:24.998,19.781,1:44.779,,0,1.34,1760791795.34,1760791794.0,2025-10-18 12:49:54,16.45,16.9,76.76,984.5,4.32,194.0,0.0,,104.779,1760791690.5609999,1,2678.845730027548,-2.086316079295154,39.79395056401055,-86.23614126365091,0.029330947136563878,-0.10816051762114537,46.88633535242291,1.8166299559471366,5220.953168044077,5.291746971365638,5.338469162995595,89.18451169188445,1,0 days 00:01:40.133000,4.646
13,1,2,0 days 00:01:40.175000,0,,33.973,2,33.695,0,32.507,0,141.1,3:24.954,2025-11-10 08:52:47.270,0:33.973,0:33.695,0:32.507,212.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,33.973,33.695,32.507,23.885,23.885,10.088,33.973,19.07,53.043,14.625,1:07.668,12.857,1:20.525,19.65,1:40.175,,1,101.515,1760791895.515,,,,,,,,,,,100.175,1760791795.3400002,2,2022.0496350364963,-2.8386795208881104,39.79379868904401,-86.23574276120907,0.023372188139059304,-0.09039702015775636,40.626450482033306,2.0128542214431784,5480.516788321168,5.483929301782063,5.52530820917324,95.484,1,0 days 00:01:40.133000,0.042
13,1,3,0 days 00:01:41.021000,0,,34.005,0,34.037,0,32.979,0,139.9,5:05.975,2025-11-10 08:54:28.291,0:34.005,0:34.037,0:32.979,213.0,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.005,34.037,32.979,23.893,23.893,10.112,34.005,19.31,53.315,14.727,1:08.042,13.066,1:21.108,19.913,1:41.021,,2,202.536,1760791996.536,,,,,,,,,,,101.021,1760791895.515,3,1957.0857740585775,-5.367001254705144,39.79405231068993,-86.23584481195046,0.039702634880803014,-0.22077917189460478,78.04703889585947,2.890004182350481,6338.0251046025105,6.749991635299038,6.81806357172731,134.14069037656904,1,0 days 00:01:40.133000,0.888
13,1,4,0 days 00:01:40.133000,2,,33.985,0,33.62,0,32.528,0,141.1,6:46.108,2025-11-10 08:56:08.424,0:33.985,0:33.620,0:32.528,212.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,33.985,33.62,32.528,23.89,23.89,10.095,33.985,19.027,53.012,14.593,1:07.605,12.867,1:20.472,19.661,1:40.133,,3,302.669,1760792096.669,,,,,,,,,,,100.13300000000001,1760791996.536,4,1991.8367346938776,-7.903894927536231,39.79398773891339,-86.23584819185561,0.05249275362318841,-0.26119429347826084,79.34889039855072,3.1009963768115942,6382.145124716553,6.406791213768116,6.486736865942029,140.14031818181817,1,0 days 00:01:40.133000,0.0
13,1,5,0 days 00:01:41.222000,0,,34.586,0,34.101,0,32.535,0,139.6,8:27.330,2025-11-10 08:57:49.646,0:34.586,0:34.101,0:32.535,212.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.586,34.101,32.535,24.135,24.135,10.451,34.586,19.291,53.877,14.81,1:08.687,12.859,1:21.546,19.676,1:41.222,,4,403.891,1760792197.891,,,,,,,,,,,101.22200000000001,1760792096.6690001,5,2008.525641025641,-6.060488013698631,39.793886581512346,-86.23573079174513,0.03555436643835617,-0.23367080479452054,77.4521404109589,2.9970034246575343,6424.267094017094,7.699190924657535,7.7933476027397255,138.4857601713062,1,0 days 00:01:40.133000,1.089
13,1,6,0 days 00:01:40.281000,0,,34.085,0,33.677,0,32.519,0,140.9,10:07.611,2025-11-10 08:59:29.927,0:34.085,0:33.677,0:32.519,213.0,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.085,33.677,32.519,23.928,23.928,10.157,34.085,19.072,53.157,14.605,1:07.762,12.891,1:20.653,19.628,1:40.281,,5,504.172,1760792298.172,,,,,,,,,,,100.281,1760792197.891,6,1987.901746724891,-5.651069402007857,39.79394502777139,-86.23579029431254,0.03410694020078568,-0.2361628109995635,77.31310344827587,3.05194238323876,6413.366812227075,7.138605412483631,7.233230030554344,139.57341356673962,1,0 days 00:01:40.133000,0.148
13,1,7,0 days 00:01:40.238000,0,,34.053,0,33.616,0,32.569,0,141.0,11:47.849,2025-11-10 09:01:10.165,0:34.053,0:33.616,0:32.569,213.0,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.053,33.616,32.569,23.905,23.905,10.148,34.053,19.023,53.076,14.593,1:07.669,12.916,1:20.585,19.653,1:40.238,,6,604.41,1760792398.41,,,,,,,,,,,100.238,1760792298.1720002,7,1997.9637526652452,-4.872715627668659,39.793923893512364,-86.23573396065416,0.035964133219470534,-0.23170324508966694,76.8785781383433,2.9944491887275833,6398.031982942431,7.105407771135782,7.198426558497011,138.46014957264956,1,0 days 00:01:40.133000,0.105
13,1,8,0 days 00:01:40.480000,0,,34.132,0,33.672,0,32.676,0,140.6,13:28.329,2025-11-10 09:02:50.645,0:34.132,0:33.672,0:32.676,212.2,Westin Workman,,Am,,BSI Racing,Toyota Gazoo Racing,GF,34.132,33.672,32.676,23.944,23.944,10.188,34.132,18.951,53.083,14.721,1:07.804,12.946,1:20.750,19.73,1:40.480,,7,704.89,1760792498.89,,,,,,,,,,,100.47999999999999,1760792398.41,8,1985.2292576419213,-4.857236554438129,39.793976612366286,-86.2358155110855,0.0329798863139484,-0.2216768692610407,77.50248797551377,3.0835155225185833,6331.873362445415,7.824910362920857,7.924236991692173,139.43685589519652,1,0 days 00:01:40.133000,0.347
